"d25" "d50" "d75"
"125" -12.0462100725522 -8.74427841864074 -8.02048260423066
"126" -12.2953770097693 -8.97910822610911 -8.23637686835125
"127" -12.3395399270413 -9.00956822468558 -8.24844015816615
"128" -12.3822479399552 -9.03906093454493 -8.26010529382421
"129" -12.6366100815439 -9.28038448018843 -8.48296066892732
"130" -12.9189505624554 -9.54949681931105 -8.73155671185343
"131" -13.2017432933624 -9.81955209026221 -8.98092234448964
"132" -13.4996602064912 -10.1048623932371 -9.24439295468957
"133" -13.7822444939538 -10.3757031348631 -9.49432101475733
"134" -14.0154777969707 -10.5988324696692 -9.69979170948522
"135" -14.2301506396857 -10.8042304551976 -9.8887239648122
"136" -14.4226353420981 -10.9883193308586 -10.057798474107
"137" -14.6076557584979 -11.1654325318251 -10.2203622375805
"138" -14.7888105506363 -11.3390632001873 -10.3796704864564
"139" -14.9663036963887 -11.5093959767571 -10.5358983646311
"140" -15.1403223189245 -11.6765999576689 -10.6892060694994
"141" -15.3110385529326 -11.8408304568266 -10.8397405687451
"142" -15.4786111547786 -12.0022305202445 -10.9876370723898
"143" -15.6431868981358 -12.1609322336002 -11.133020301361
"144" -15.8049017889069 -12.3090075378144 -11.276005585872
"145" -15.963882127146 -12.4479802708497 -11.416699820663
"146" -16.120245438809 -12.5846360471916 -11.5552022992183
"147" -16.0756982464965 -12.520693781749 -11.4931165374135
"148" -16.1310597708605 -12.5569768049188 -11.5312116461331
"149" -16.1855342561777 -12.59266802978 -11.5687258328592
"150" -15.7432050535359 -12.1319597124188 -11.1095664727354
"151" -15.3084298113483 -11.6794464763238 -10.6580137667272
"152" -15.3769431942778 -11.7307389321812 -10.7099861261119
"153" -14.4608575391119 -10.7983877110956 -9.77704868348099
"154" -14.6775441285359 -10.9996297526187 -9.9749837402667
"155" -14.8926289884682 -11.1991509412713 -10.1713413655763
"156" -15.0963128412887 -11.3872615293942 -10.3572539829871
"157" -14.6114536373428 -10.8874041400326 -9.85427839208203
"158" -14.3175769986122 -10.5799042834905 -9.54454618383835
"159" -14.0202777806262 -10.2702775540085 -9.23306477455155
"160" -14.2183796220869 -10.4565666057116 -9.41792139524872
"161" -11.8419469460679 -8.07489210067369 -7.03296041889859
"162" -11.9018872972932 -8.13914979693085 -7.09149229544732
"163" -12.1560803526214 -8.39566412232117 -7.34291704506895
"164" -12.4015463400211 -8.64079782067117 -7.58374233461271
"165" -12.639030176927 -8.87580191656623 -7.81512450294666
"166" -12.8691785529942 -9.10171835328646 -8.03802638135561
"167" -13.0925570682566 -9.31942546186843 -8.25325957596837
"168" -13.3096637103168 -9.52967151207355 -8.46151559637933
"169" -13.5209395845012 -9.73309994419503 -8.66338922302366
"170" -13.7267775523962 -9.93026866501571 -8.85939635114325
"171" -13.927529256719 -10.1216650255136 -9.04998782519902
"172" -14.1235108863619 -10.3077176023895 -9.23556031091629
"173" -14.315007947156 -10.4888055770426 -9.41646494386763
"174" -14.5022792401333 -10.6652662831947 -9.59301428533665
"175" -14.6855602023621 -10.8374013408104 -9.76548797285691
"176" -14.8650657307828 -11.0054816860862 -9.93413735233455
"177" -15.0495165308062 -11.1782082866901 -10.1069236309064
"178" -15.2450270170718 -11.3616714791609 -10.2894300332382
"179" -15.341468179286 -11.4459502249256 -10.3726284512452
"180" -15.4361419818133 -11.5284967069485 -10.4542189429216
"181" -15.6355342438212 -11.7156402083093 -10.6399622922281
"182" -15.8229203586701 -11.8906831028331 -10.8145695011898
"183" -16.007147167715 -12.0624538636991 -10.9861049094458
"184" -16.1664057095755 -12.209331893687 -11.1347978858125
"185" -16.319470370965 -12.3500064963979 -11.2777188195661
"186" -16.4701610664312 -12.4882890141391 -11.4161820915521
"187" -16.6185716648646 -12.6242846284775 -11.5512627922488
"188" -16.7647901735617 -12.7580912107217 -11.6842338344504
"189" -16.9088992326206 -12.8898000069503 -11.815183248117
"190" -17.0509765572687 -13.0194962431047 -11.9441932115175
"191" -17.1910953346536 -13.1472596612195 -12.071340577751
"192" -17.3293245806823 -13.2731649961002 -12.1966973421241
"193" -17.4657294617022 -13.3972824003112 -12.3203310582843
"194" -17.6003715851555 -13.5196778241384 -12.4423052097994
"195" -17.7333092627743 -13.6404133562036 -12.5626795428603
"196" -17.6658369513496 -13.5608735026293 -12.4827939056595
"197" -17.20179194468 -13.0851969460204 -12.0066582528137
"198" -16.9425952462977 -12.8149772001814 -11.7358256509935
"199" -16.8856041379322 -12.7473584144773 -11.6675312743205
"200" -17.0280075453718 -12.8792334747355 -11.7987570065854
"201" -17.1714068716457 -13.0120337200968 -11.9310351453893
"202" -17.3365116067322 -13.1663255565274 -12.0853414014809
"203" -17.5270151079036 -13.3457592803267 -12.2654056860335
"204" -17.7052138663603 -13.5128867148003 -12.4330373751413
"205" -17.8664368133595 -13.6630962416245 -12.5835235631011
"206" -18.0069262255982 -13.7926830529358 -12.7130746948516
"207" -18.1398047195993 -13.914702337893 -12.834995761728
"208" -18.2672020884141 -14.0312797077792 -12.9514493105399
"209" -18.3921793480408 -14.1454624379542 -13.065539133462
"210" -18.4163104767566 -14.1588646093239 -13.0788767854984
"211" -18.2413029195827 -13.9733278087879 -12.8932437401894
"212" -18.2671477727264 -13.9888437651242 -12.9086327262307
"213" -18.3921271390244 -14.1035475169826 -13.0232390097997
"214" -18.5157008329365 -14.2168518852832 -13.1364940928336
"215" -18.6379094378915 -14.3288013596411 -13.2484408336777
"216" -18.7587916759751 -14.4394381774189 -13.3591199112167
"217" -18.8783845238841 -14.5488024785446 -13.4685699758023
"218" -18.9967233198117 -14.6569324469881 -13.576827787058
"219" -19.1138418621161 -14.7638644402691 -13.6839283399236
"220" -19.2297725005244 -14.8696331082075 -13.7899049801425
"221" -19.3445462205534 -14.9742715019851 -13.8947895102487
"222" -19.4173541107821 -15.0778111744631 -13.9986122869902
"223" -19.4859400877731 -15.1802822725942 -14.1014023110155
"224" -19.555030456514 -15.2827554690555 -14.2042499891201
"225" -19.6312047169674 -15.3918471429933 -14.3139027618572
"226" -19.7165147995025 -15.5095952464651 -14.4324405056873
"227" -19.8175012459664 -15.6425378946792 -14.5665338675097
"228" -19.9341044631889 -15.7905577896022 -14.7160672204442
"229" -20.0813169989891 -15.9686618243682 -14.8963511253451
"230" -20.1887931363467 -16.1060802662201 -15.0352103260563
"231" -20.2707347790837 -16.2172746907095 -15.1473798877074
"232" -20.335998916795 -16.3112651607294 -15.2420500843002
"233" -20.3986769536476 -16.4022868499834 -15.3337338189536
"234" -20.460948977263 -16.4925479141762 -15.424681584892
"235" -20.5228230852388 -16.5820650208163 -15.5149093818502
"236" -20.5843071074564 -16.6708542523127 -15.6044326484596
"237" -20.6454086182745 -16.7589311340269 -15.6932662892048
"238" -20.7061349480218 -16.8463106606303 -15.7814246997442
"239" -20.7664931938341 -16.933007320888 -15.8689217907149
"240" -20.826490229883 -17.0190351209836 -15.9557710101299
"241" -20.8861327170375 -17.1044076064869 -16.0419853644691
"242" -20.9454271119942 -17.1891378830602 -16.1275774385556
"243" -21.004379675914 -17.2732386359901 -16.2125594142996
"244" -21.0629964825951 -17.3567221486248 -16.2969430883908
"245" -21.1212834262142 -17.4396003197907 -16.3807398890073
"246" -21.1792462286624 -17.5218846802564 -16.4639608916083
"247" -21.2368904465006 -17.6035864083064 -16.5466168338714
"248" -21.2951732213152 -17.6856728569354 -16.6296937274763
"249" -21.3591147673912 -17.7731916797949 -16.7183395789834
"250" -21.4256707430279 -17.8630693065596 -16.8094205482303
"251" -21.4987301036912 -17.959210987074 -16.9069199527853
"252" -21.571439068076 -18.0547127559295 -17.0037973209666
"253" -21.6438037291458 -18.1495872792285 -17.1000648786574
"254" -21.7108976937619 -18.2388890593764 -17.1906778229177
"255" -21.7717914040269 -18.3217043258452 -17.2747022084432
"256" -21.8274615042536 -18.3990372349985 -17.3531600887866
"257" -21.8819095015754 -18.4749289003542 -17.4301713570996
"258" -21.8362697515701 -18.450659654631 -17.4070226370842
"259" -21.7907189432711 -18.4265413524613 -17.3840133697791
"260" -21.7452572639653 -18.4025735484732 -17.3611431669572
"261" -21.7997082214279 -18.4784431838207 -17.4381115961411
"262" -21.754073012951 -18.4541521220176 -17.4149204418412
"263" -21.8083525834133 -18.5297016386062 -17.4915709871748
"264" -21.8623738893351 -18.6047862765982 -17.5677701226817
