"d25" "d50" "d75"
"341" 163.950841105826 168.95853974446 177.154342337757
"342" 163.993010948285 169.008525229904 177.214263877368
"343" 164.035186455672 169.058513705692 177.274179918975
"344" 164.077367556582 169.108505143686 177.334090655354
"345" 164.121734698408 169.16067798136 177.396170923517
"346" 164.182659479365 169.22939038641 177.474754006764
"347" 164.287795170431 169.342269848832 177.597419461782
"348" 164.416130956332 169.478325809596 177.743214499748
"349" 164.563205133099 169.633100516763 177.907688945528
"350" 164.706914183733 169.784510976479 178.068798301088
"351" 164.826442845478 169.911760954765 178.205782152344
"352" 164.905039416647 169.998113791765 178.301932286359
"353" 164.952808579652 170.053663362486 178.367322904899
"354" 164.995018397421 170.103652689347 178.427150736041
"355" 165.037218405553 170.15362593636 178.486950084028
"356" 165.079409095573 170.203583720376 178.546721898163
"357" 165.121590924476 170.253526612103 178.606467058322
"358" 165.163764316464 170.303455138601 178.666186378625
"359" 165.205929664604 170.353369785651 178.725880610911
"360" 165.248087332395 170.403270999985 178.785550448055
"361" 165.290237655275 170.453159191401 178.845196527087
"362" 165.332380942036 170.503034734763 178.904819432172
"363" 165.374517476189 170.552897971895 178.964419697431
"364" 165.416647517254 170.602749213371 179.023997809618
"365" 165.458771301987 170.652588740215 179.083554210663
"366" 165.500889045554 170.70241680551 179.143089300085
"367" 165.543000942646 170.752233635923 179.202603437283
"368" 165.58510716854 170.802039433149 179.262096943722
"369" 165.629883260133 170.854507075322 179.324237829942
"370" 165.704083093764 170.936363630275 179.415703460514
"371" 165.80691538961 171.046819011166 179.535705928244
"372" 165.95700787459 171.20448219794 179.702819462115
"373" 166.105313731153 171.36035612734 179.868139335302
"374" 166.233995369303 171.49662050597 180.013877640635
"375" 166.340374374606 171.610598652327 180.137361258085
"376" 166.412757140942 171.690608120239 180.226928735622
"377" 166.459264907205 171.744760951281 180.29067534268
"378" 166.501295608821 171.794432506953 180.349934760778
"379" 166.543307744028 171.844076725625 180.409152505872
"380" 166.58530196929 171.893694416104 180.468329671942
"381" 166.627278901739 171.943286337611 180.527467284193
